Ungler1-04 001:00031 [Ó];file:../../DjVu/Ungler1-04.djvu?djvuopts=&highlight=00419,00166,00031,00050&page=001;+Ungler1-04.djvu p 1 x 419 y 166 h 31 w 50;※ 0_Ungler1-04_PT03_115.djvu 00033 (33) new
Ungler1-04 001:00057 [p];file:../../DjVu/Ungler1-04.djvu?djvuopts=&highlight=01496,00167,00034,00050&page=001;+ Ungler1-04.djvu p 1 x 1496 y 167 h 34 w 50;※ 0_Ungler1-04_PT03_115.djvu 00059 (59) new
Ungler1-04 001:00058 [P];file:../../DjVu/Ungler1-04.djvu?djvuopts=&highlight=01560,00168,00043,00048&page=001;+ Ungler1-04.djvu p 1 x 1560 y 168 h 43 w 48;※ 0_Ungler1-04_PT03_115.djvu 00060 (60) new
Ungler1-04 001:00060 [q];file:../../DjVu/Ungler1-04.djvu?djvuopts=&highlight=01702,00166,00041,00066&page=001;+ Ungler1-04.djvu p 1 x 1702 y 166 h 41 w 66;※ 0_Ungler1-04_PT03_115.djvu 00062 (62) new
Ungler1-04 001:00061 [C5];file:../../DjVu/Ungler1-04.djvu?djvuopts=&highlight=01774,00171,00053,00049&page=001;+ Ungler1-04.djvu p 1 x 1774 y 171 h 53 w 49;※ 0_Ungler1-04_PT03_115.djvu 00063 (63) new
Ungler1-04 001:00062 [(q5];file:../../DjVu/Ungler1-04.djvu?djvuopts=&highlight=1847,157,68,85&page=1;+# Ungler1-04.djvu p 1 x 1857 y 168 h 52 w 51;※ 0_Ungler1-04_PT03_115.djvu 00064 (64) new
Ungler1-04 001:00064 [C];file:../../DjVu/Ungler1-04.djvu?djvuopts=&highlight=1934,162,61,77&page=1;+# Ungler1-04.djvu p 1 x 1939 y 172 h 48 w 48;※ 0_Ungler1-04_PT03_115.djvu 00066 (66) new
Ungler1-04 001:00084 [e];file:../../DjVu/Ungler1-04.djvu?djvuopts=&highlight=01254,00080,00029,00035&page=001;+ Ungler1-04.djvu p 1 x 1254 y 80 h 29 w 35;※ 0_Ungler1-04_PT03_115.djvu 00086 (86) new
Ungler1-04 001:00085 [E];file:../../DjVu/Ungler1-04.djvu?djvuopts=&highlight=01314,00059,00034,00055&page=001;+ Ungler1-04.djvu p 1 x 1314 y 59 h 34 w 55;※ 0_Ungler1-04_PT03_115.djvu 00087 (87) new
Ungler1-04 001:00086 [09];file:../../DjVu/Ungler1-04.djvu?djvuopts=&highlight=1376,70,35,77&page=1;+# Ungler1-04.djvu p 1 x 1381 y 108 h 25 w 26;※ 0_Ungler1-04_PT03_115.djvu 00088 (88) new
